SMILES,"LogS_1,2-dichloroethane","LogS_1,4-dioxane",LogS_2-butanone,LogS_2-ethoxyethanol,LogS_2-methoxyethanol,LogS_2-propoxyethanol,LogS_DMAc,LogS_DMF,LogS_DMSO,LogS_MTBE,LogS_NMP,LogS_THF,LogS_acetic acid,LogS_acetone,LogS_acetonitrile,LogS_benzene,LogS_chlorobenzene,LogS_chloroform,LogS_cyclohexane,LogS_cyclohexanone,LogS_dichloromethane,LogS_diethyl ether,LogS_ethanol,LogS_ethyl acetate,LogS_ethyl formate,LogS_ethylene glycol,LogS_isobutanol,LogS_isobutyl acetate,LogS_isopentanol,LogS_isopropanol,LogS_isopropyl acetate,LogS_methanol,LogS_methyl acetate,LogS_n-butanol,LogS_n-butyl acetate,LogS_n-heptane,LogS_n-heptanol,LogS_n-hexane,LogS_n-hexanol,LogS_n-octanol,LogS_n-pentanol,LogS_n-pentyl acetate,LogS_n-propanol,LogS_n-propyl acetate,LogS_propylene glycol,LogS_sec-butanol,LogS_tetrachloromethane,LogS_toluene,LogS_transcutol,LogS_water
Cc1cccc([N+](=O)[O-])c1N,,0.4993750665615344,,,,,,,,,,,,0.4318799719827609,0.1926236980535114,,,,-1.8319913974337207,,,,-0.5264276308246079,0.1896002022194329,,,,,,-0.7081016336093968,,-0.5056250283514617,,,,,,,,,,,-0.6012019260450017,,,,,-0.3870090050609688,,
Cc1cccc2sc(NN)nc12,,,,,,,,,,,,,,-0.5490689732623208,,,,,,,,,-1.457865021728523,-1.0584879714746496,,,,,,-1.51137946118729,,-1.4279044145955495,,-1.4429068937342235,,,,,,,,,-1.438259374621527,,,,,-1.2581311928989074,,-2.9641477665623186
Cc1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2064772411673683
Cc1ccccc1C(=O)O,,,,,,,,0.8036614959335799,1.144055392659251,,0.93972874651372,,,,0.9367802666158196,,,,-0.8642452084736403,,,,,,,,,,,,,,,,,,,,,0.0632016005243007,,,,,,,,,,
Cc1ccccc1S(N)(=O)=O,,,,,,,,,,,,,,0.1660788551968175,-0.0752852611914072,,,,,0.0561031596476224,-1.2426469275902472,,-0.2865520526510079,-0.2120849027505397,-0.5816187977156996,,-1.1922424414926511,,-1.2275502677532482,-0.481901962892262,,-0.0590566183030544,-0.273924677698383,-0.5395595772812898,,,,,,,-1.1831948976478976,,-0.42354609872175,,,,,,,
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,,,,,,,,,,,,,,,-1.4161138158430726,,,,,,,,-3.3282666847851687,,,-1.9077486915080188,,,,,,,,,,,,,,-3.3613575997330902,,,-2.623353723574755,,-1.5281170802964477,,,,,-4.129306969854257
Cc1ccnc([N-]S(=O)(=O)c2ccc(N)cc2)n1.[Na+],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7246101367101663,,,,,0.0135549701070805
Cc1cnc(C(=O)O)c[n+]1[O-],,,,,,,,,,,,,,-1.5688186001304818,-1.732773923445165,,,,,,,,,,,,,,,,,-1.1520649821538285,,,,,,,,,,,,,,,,,,-0.8326718441198382
Cc1cnc(C(=O)O)cn1,,-3.595680112031576,-3.926801488566297,,,,,,,,,,,-3.783553920584144,-4.057207298364128,,,,,,,,-3.471554365590229,-4.115466169312803,,,,,,-3.75010950392476,,-3.414406268771576,,-3.744175286061795,,,,,,,,,-3.613771744965763,,,,,-4.809004267329132,,-3.488512189182849
Cc1cnc(N)s1,,-0.1101410387181896,-0.1572077404381241,,,,,,,,,,,0.0483006275782945,-0.0494741110585484,,,,-2.222729890356689,,,,0.1350456410120487,-0.0552475741258477,,,,,,-0.1209568737887641,,0.3670959187310178,,,,,,,,,,,-0.087654527091341,,,,,-0.7500359973374007,,
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,,,,,,,,-0.8141670626801021,,,,,,,,,,,,,,,-3.115702210908219,-2.4006355471428624,,-3.332956232991405,,,,,,-3.00297013758308,,,,,,,,,,,,,-3.2105575252572582,,,,-2.052264088107918,-3.6305751241841793
Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,,,,,,,,,,,,,,-1.0689109564510035,,,,,,,,,-1.6775382385269035,-1.413509766828127,,,,,,,,-1.8880616572242943,,,,,,,,,,,,,,,,,,
Cc1nc(C)c(C)nc1C,,,,,,,,,,,,,,0.2071194502194862,0.0753357539301027,,,,,,,,0.4023738592480556,0.3532777925822564,,,,,,0.2306547145797533,,0.7734011325284744,0.3659415455463545,0.4508919123205175,,,,,,,,,0.4831417286311081,,,,,,,
Cc1nc(CCl)nc2ccccc12,,,,,,,,,,,,0.7163362088142029,,0.498343774131656,0.3072784750396041,,,,-0.4589849827339885,,,,0.2653567874295199,0.3324849599692105,,,,,,0.0251637857976852,,,,-0.0156692169475119,,,,-0.9443298364406524,,,,,0.4013322959675894,,,,,,,
Cc1nc(N)nc(N)n1,,-2.0367421836236823,,,,,,-1.760976756273794,,,,,,,-2.571920741023906,,,,,,,,-2.2682718905589505,-2.022626346273568,,-1.7087661612922531,-2.224134889860111,,,-2.2895334859838106,,-2.2371077369547985,,-2.1554121383980767,,,,,,,,,-2.218708552012916,,,,,,,-1.99602331215242
Cc1nc2cc(N)ccc2s1,,,,,,,,,,,,,,,,,,,,,,,-1.6537141734275538,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8266219250363973
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,,,,,,,,,,,,,,-1.710387022853264,,,,,,,,,-1.58067273722342,-1.7225547726264951,,,,-1.946441382309411,,-2.038252166136676,-1.9712462995496327,-1.089573262474743,-1.558554280728195,-1.5405669485921702,-1.841627994025431,,,,,,,,-1.4966052047290634,-1.7552175806487396,,-1.4044758129176187,,-1.2766426032570013,,-5.345148143772003
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,,-2.15571490905787,,,,,,,,,,-2.168985419917279,,-2.915794899083973,-3.1655835614216614,,,,,,,,-2.7998941982369083,-3.0646149837124548,,,,,,-3.284737185499909,,-2.452443348265708,-2.8943284104639964,-2.855080035989669,-3.2492152969758066,,,,-3.0158441773061524,,-2.9229361807077474,,-2.866913202673408,-3.167399357884611,,,,,,
Cc1ncc(CO)c(CO)c1O.Cl,,,,,,,,,,,,,,,,,,,,,,,-1.952165341094301,,,,,,,,,-1.0889105597858972,,,,,,,,,,,,,,,,,,-0.0233244538660019
Cc1ncc(COP(=O)(O)O)c(C=O)c1O.O,,,,,,,,,,,,,,-4.765973453566662,,,,,,,,,-4.1694303363443375,,,,,,,-4.378502950675622,,-3.483027632497492,,,,,,,,,,,,,,,,,,-1.7342933904376714
Cc1ncc([N+](=O)[O-])n1CCO,,,,,,,,,,,,,,,,,,-1.7971184001762108,,,,,-1.127958982616908,-1.5134133555995473,,,,,,-1.2840157551133728,,-0.7980914413595778,,-1.2329460000630317,,,,,,,,,,,,,,,-0.8099762474194935,-1.315516995241936
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,,,-2.2609285881303576,,,,,-2.8166234222552613,-3.0788285125495447,,,,,,,,,,,,,,-1.91165567779442,,,,,,,,,,,-2.234717262007642,,,,,,,,,-2.0637416919661304,,,,,,,-3.025190306113455
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,,,,,,,,0.3997825711244897,,,,,,-2.645850472465416,,,,,,,,,,,,,,,,-4.115413375729749,,-2.610908459396074,,,,,,,,,,,,,,,,,,-3.072509802192476
Cc1occc(=O)c1O,-0.735747996078209,,,,,,,,,,,,,-0.7979571052165391,-0.7811576344362997,,,,,,,,-0.7369241646241264,-0.8715819503349109,,,-1.0420106031779133,,,-0.9703417859580568,,-0.398347858636813,,-0.9953440093052444,-1.1091643223089978,,,,,,,,-0.9008391354580676,-1.035229229183963,,-0.9924976703977548,,,,
Cl.Cl.Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,,,,,,,,,,,,,,-1.4321967193371492,-1.378570865066512,,,,,,,,-1.0460856896528965,-1.825543300875236,,,-1.695440890779755,,,-1.46755033465162,,-0.8238696109582189,-1.775123238712705,-1.6936904788949343,,,,,,,,,-1.1978543156238737,,,,,,,
Cl.N=C(N)Nc1ccc(C(=O)O)cc1,,,,,,,,,,,,,,,,,,,,,,,-1.3017499658982952,,,,,,,-1.9817634624287603,,-0.5341140010444805,,-1.948411674972812,,,,,,,-2.4103916925457294,,-1.3071375430875305,,,,,,,-0.5286803705160632
Cl.N=C(N=C(N)N)N1CCOCC1,,,,,,,,,,,,,,-3.3478162740633484,-2.694615224885024,,,,,,,,-1.3133198175832743,-3.0037168270510723,,,-2.12285076110105,,,-2.0909932831571427,,-0.2663831133677378,,-2.040137992836029,,,,,,,-2.2976215515480645,,-1.7403610945133905,,,-2.409394366997192,,,,0.5878499341339845
Cl.NCCCC[C@H](N)C(=O)O,,,,,,,,,-0.3593467265410455,,,,,,,,,,,,,,-3.846269688157371,,,-0.5755257917732833,,,,,,-2.1580969507907035,,,,,,,,,,,,,,,,,,0.5385320348349415
Cl.N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,,,,,,,,,,,,,,-2.7391815481707904,-2.4457276235028225,,,,,,,,-1.1667208613250253,-3.4107305898046416,,,-2.02139158711084,,,-2.114021552401797,,-0.3288488672318785,,-1.7849232063448115,,,,,,,-2.0230855633068874,,-1.5659014430227578,,,,,,,-1.1777980378937851
Cl.Nc1ccccc1,,,,,,,,,,,,,,,,,,,,,,,0.2677182382454305,,,,,,,,,0.6856826977970486,,,,,,,,,,,-0.0946157734953316,,,,,,,
Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,,,,,,,,,-0.7787040301863665,,,,,,,,,,,,,,-0.7564311845851093,,,,-1.7058571349567484,,-1.7767119991404603,-1.7428604649655293,,0.0440680937621677,,-1.4674131889622082,,,,,-1.960436185107698,,-1.828082169478626,,-1.07128043666316,,,-2.024786501466645,,,,0.697759048187832
ClCc1ccc(Cl)nc1,,,,,,,,,,,,,,-0.3018629594599115,,,,-0.276851709458161,,,,,-0.9423900035651228,-1.068862354822705,,,,,,,,-0.9346683172543916,,,,,,,,,,,,,,,,-0.2283365571708467,,-1.8870078500264784
ClP1(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N1,,,,-0.4670984124768491,,,,,,,,0.4233541030701301,,-0.3820036226951954,-1.4639121882317117,,,,,,0.303912105197679,0.0016895055400916,-0.738663622156277,-0.1164616395859088,,,,,,,,,,,,-1.501168345840661,,,,,,,,,,,,-0.2354892133292359,,
Clc1cc(Cl)c(OCCBr)c(Cl)c1,,,,,,,,,,,,,,0.3121581781547796,-0.3056638205819706,,,,,,,,-0.775918682984113,,,,,,,-0.8836740610374967,,-0.7532050782412677,,,,-0.2960059618679727,,,,,,,-0.7842438120198741,,,,,,,
Clc1cc(Cl)cc(Cl)c1,,,,,,,,,,,,,,0.1177711989552836,,,,,0.3850554013433134,,,,,0.3509531752774648,,,-0.1477915438414343,,,-0.2805253044540565,,,,0.0087015225533753,,,,,,,,,-0.12281436735521,,,,,0.6286155529563981,,
Clc1ccc(-c2c3nc(c(-c4ccc(Cl)cc4)c4ccc([nH]4)c(-c4ccc(Cl)cc4)c4nc(c(-c5ccc(Cl)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,,,,,,,,,,,,,,,,,,,,,,,-4.660964759719172,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,,-2.42887330541168,,,,,,,,,,,,,,,,,,,,,-1.7591220724270165,,,,,,,,,-1.180844917360938,,,,,,,,,,,,,,,,,,-2.788939498279766
Clc1ccc(NC2=NCCC3(CCCCC3)S2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.331616898693025,,,,,,,,,,,,
Clc1ccc(OCCCBr)cc1,,,,,,,,,,,,,,,,,,,,,,,0.0816367620330282,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc2c(Cl)ccnc2c1,,,,,,,,,,,,-0.0482852528906102,,-0.0720554734201566,-0.941319289429041,,,,,,,,-0.7114313025035132,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.804009097744638
Clc1ccc2c(c1)Nc1ccccc1S2,,,-0.3291849192561836,,,,,,,,,,,-0.3492154134767901,-1.07763637558988,,,,,,,,-1.0760904188804676,-0.64530093274248,,,,,,-1.2438758778980534,,-0.8839562810704454,,-1.3781663938289628,,,,,,,,,-1.2018513328191982,,,,,,,
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,,-0.2665242263971843,,,,,,,,,,,,,-1.2182166916029242,,,,,,,,-0.5718056680737514,-0.9853301685539312,,,-0.555801384599506,,-0.6476908854650639,-0.7412643069770075,-1.201508165858483,,-0.9161545304447444,-0.5810284255143136,-1.0987686402589751,,-0.8435812556439907,-2.769811242136149,-0.7224145702167761,-0.8795474513966933,-0.5933156544209022,,-0.5309424002637558,-1.0053220832526977,,-0.7383790688761104,,,,-5.959966547372976
Clc1cccnc1Cl,,0.6695123251578065,,,,,,,,,,,,,0.4805589518936434,,,,-0.2210927844223562,,0.833147921770788,,0.1169500463557196,0.5539685988304012,,,-0.0054711409993695,,,-0.0159229617350454,,0.1179869719200402,0.5934870931313672,0.0757760528290735,0.4746640831619388,,,-0.5111751986809198,,,,,0.0675710381253892,,,,,,,
Clc1ncnc2[nH]ccc12,,,,,,,,,,,,-0.1095202570800847,,-0.5342746564995784,-1.1022197258498276,,,,,,,,-0.6430310007547952,-0.6942208489052659,,,,,,-0.6980695088959267,,-0.5609422235274742,,-0.7007220992644267,,-2.086225828745916,,-2.185961338629028,,,,,-0.6778749129968499,,,,,-1.841132517915555,,
Clc1ncnc2nc[nH]c12,,,,,,,-0.5281250478534005,0.0220193716461796,,,,,,,,,,,,,,,-0.6746988602054155,,,,,,,,,-0.4155739938574875,,,,,,,,,,,,,,,,,,-1.4776384662640418
Cn1[nH]c(=O)c(=O)[nH]c1=S,,,,,,,,,,,,,,-0.6844158125406424,-1.3744305219399389,,,,,,,,-0.6630049581414665,-1.2291344807915678,,,,,,-1.1357462523413695,,,,-1.0175200937040794,,,,,,,,,-0.936036316692459,,,,,,,-1.1134474895278277
Cn1c(=O)c2[nH]cnc2n(C)c1=O,,,,,,,,,,,,,,-1.9003584482402545,,,,,,,,,-1.703393831738921,-2.1651499851169738,,,,,,,,-1.4728261972714498,,,,,,,,,,,-1.7423841787391674,,,,,,,-1.4577557382105604
Cn1c(=O)c2c(ncn2C)n(C)c1=O,,-1.025913612956742,,,,,,,,,-0.842669293311482,,,-1.30777267704976,,,,,,,,,-1.8332208775173564,-1.4429243172799495,,-1.368681878076435,,,,-1.678863033379248,,-1.3328639841338557,,,,,,,,,,,-1.7058108809055077,,-1.8705953107466136,,,-1.5475971701332805,-1.2768698176818802,-0.970943464678271
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,,,-0.9915534836913302,,,,,,,,,-0.8131162963668426,,-0.8584841124620365,-0.5501333556463666,-0.8566564806086466,,,,-0.8669574859245045,,,-0.8638506603384428,-0.699502317903505,,,-1.6744243206678655,,,-1.5883316886140049,,-1.079736678313022,,-1.8467234509658383,-1.3647794563815208,,,,,,-1.924022813253343,,-1.9144142569539164,-1.2328862333564836,,-1.2433807294084895,,,,-1.0421839405829068
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8234258405751513
Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O.O=C(O)c1ccccc1,,,,,,,,-0.8893780289788231,,,,,,-1.2932465669547142,-2.361933250372688,,,,,,,,-1.9319484828979137,,,,,,,-3.0842864078722583,,-1.0761203526311351,,,,,,,,,,,-2.680658683603654,,,,,,,-1.2189112660209078
Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,,-1.01619767403046,,,,,-0.3901170179797697,-0.2599851975770027,-0.0696598536093297,,-0.0450408765117068,,,,,,,,,,,,-2.18818075172386,,,-1.8018240088882207,,,,-2.385231065594464,,-1.924752461651016,,,,,,,,,,,-2.321796509187668,,-1.7313319478041318,,,,,-3.8003710574993903
Cn1cc([N+](=O)[O-])cn1,,,-0.897179629168192,,,,,,,,,,-2.1663006729496384,-0.3769511635419469,-1.091785798385864,,,,,,,,-1.0266187444217685,-0.7738135078498825,,,,,,-1.4164052132019065,,-0.7266472240945097,-0.5474084996277752,-1.451058832320499,,,,,,,-1.7105012531512935,,-1.4602663849844733,,,-1.913340169113277,,-1.0444352265240286,,-2.203284828641224
Cn1cc[n+](CCCC[n+]2ccn(C)c2)c1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,,,-0.8925382792991083,,,,,,,,,,,,,,,,,-1.8734282971604936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.063219996595377
Cn1cc[n+](CCC[n+]2ccn(C)c2)c1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,,,-1.4841428718720675,,,,,,,,,,,-0.2452005643833589,,,,,,-2.669475617897597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2477678781156354
Cn1cc[nH]c1=S,,-0.0334597693208208,,,,,,,,,,-0.011659179144665,,0.0419485908477118,-0.1761174606777603,,,,,,,,-0.02771593616515,-0.6384468638907277,,,-0.3873212294444451,,,-0.2858592677991744,,0.436286209922416,-0.2243268513167305,-0.3263034797286417,,,,,,,,,-0.1827892177826318,,,,,,,
Cn1cnc([N+](=O)[O-])c1Cl,,-0.9311312727745192,-0.654013584318017,,,,,,,,0.3432763554883589,,,-0.4586512432918556,,,,-0.6639413632815622,,,,,-1.3122872072414864,-0.9492699559367204,,,,,,-1.6842085752183087,,-1.0190992962334031,,,,,,,,,,,-1.554719964005839,,,,,-1.6304901348799343,,
Cn1cnc2c1c(=O)[nH]c(=O)n2C,,,,,,,,,,,,,,-3.5208804511104628,,,,,,,,,-3.5814730235317915,-3.792003768032652,,,,,,,,-2.972602224479026,,,,,,,,-2.867906391731608,,,-3.5621091341137188,,,,,,,-1.2543723057491851
Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],-0.5421449435061989,,,,,,,,,,,-1.0507528741203194,,,-1.0585392526255406,-1.1664881121992572,,,,,,,-0.8973124628790818,-1.195226590156183,,,,,,,,-1.9186388001003896,,,,,,,,,,,,,,,,-1.5139969411802163,,-3.030062949429774
Cn1nccc1O,,,,,,,,,,,,,,,,,,,,,,,0.4053149458526195,-1.643604813108032,,,0.3169799480983917,,,0.2575869290906058,,0.6264014025308373,-0.7853754013720676,0.1779461753880231,-1.784466684358036,,,,,,,-1.2279809645041986,0.2897213365497723,-1.9197906760530896,,0.2309994387193095,,,,
Cn1nnc2c(C(N)=O)ncn2c1=O,,,,,,,,,,,,,,,,,,,,,,,-2.633710563581473,-2.751656857455389,,,,,,-3.170141322041006,,-2.015858251507914,,,,,,,,,,,-2.846455174582145,,,,,,,
FC(F)(F)c1ccc(N=C2SCC3CCCN2C3)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7217012414498782,,-1.121091684617188,,,,,,,,,,
FC(F)(F)c1ccc(NC2=NCCC3(CCCCC3)S2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.785753918351027,,,,,,,,,,,,
FC(F)(F)c1cccnc1Cl,,,,,,,,,,,,,,,,,,,,,1.2831891697593958,,1.1910276026590303,1.2815635566120305,,,,,,,,,,0.760487841233686,,0.2896962459452293,,0.586936898561021,,,,,0.6564083548859394,,,,,1.24751990125569,,
F[B-](F)(F)F.c1ccc2sc[nH+]c2c1,,,,,,,,,,,,,,,,,,,,,,,-0.6172852819803452,,,,-1.3972748445226308,,,-0.9649067606246672,,0.4233442154799477,,-1.1588879562689136,,,,,,,,,-0.8007134803107081,,,,,,,
F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.c1cc[n+](CCCCCC[n+]2ccccc2)cc1,,,,,,,,,,,,,,-1.2609117940758177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6333058259737303
Fc1c(I)c(F)c(I)c(F)c1I,-3.52884774750226,-2.481782303241017,,,,,,,,,,-1.226312247685562,,-3.559087766862101,-1.134625914257506,,,,,,,,-2.0088617690801973,-2.302783835376998,,,,,,-1.550581654023813,,-3.2567103454291257,,,,,,-1.3058339579534717,,,,,-1.538117130712193,,,,,-2.7968250145183404,,
Fc1ccc(N=C2SCC3CCCN2C3)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9395174508162791,,-0.79819003173592,,,,,,,,,,
Fc1ccc(N=C2[Se]CC3CCCN2C3)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.055063074259853,,,,,,,,,,,,
N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,,,,,,,,-0.3835577296051098,,,,,,-0.651100909186212,-0.6557767573465603,,,,,,,,-1.3765091091382715,-1.1005124704241218,,,,,,-1.7728412346944733,,-1.1066139084514974,,-2.0313670941575603,,,,,,,,,-1.621193239203902,,,,,-2.3105104497952085,,
N#CCC(N)=O,,-0.7346535568746021,,,,,,0.7345028540968653,,,,-0.6877986627836616,,-0.1898121021417853,-0.1886522788693352,,,-1.989716596325699,,,-1.981481789308612,,-0.7299267421238304,-1.0681495996985653,,,,,,-1.069255926944637,,-0.1585369026309983,-0.5312118053730934,-1.3008123283916326,,,,,,,,,-1.1193418674361102,,,,,,,0.2406047360988635
N#CCNC(=O)c1cnccc1C(F)(F)F,,-0.6803971788822707,,,,,,,,,,-0.3589789269384326,,-0.1787022980520951,-0.3191206444095066,,,,,,,,-0.9263968934033114,-0.8569104812678655,,,-1.5428454847276956,,,-1.2541346550808918,,-0.4571782102040663,,-1.2829049728250406,-1.281768446939943,,,,,,,,-1.2323668504513547,,,,,,,
N#CCc1ccc([N+](=O)[O-])cc1,,-0.1512486683038444,-0.0640202215470474,,,,,,,,,,-0.6049690628845158,0.1068208103712827,0.105938819271348,,,,-2.9052993853480777,,,,-1.217460090931493,0.2513544736581063,,,-1.71334824610663,,,-1.5977091611969294,,-0.9727051619783948,,-1.5795055792524713,,,,,,,,,-1.4575796134419996,,,,,-0.8503477135202389,,-2.7829124596564627
N#CCc1ccccc1[N+](=O)[O-],,0.5355196110842314,0.3684286361992743,,,,,,,,,,-0.057025841406885,0.5137320517343325,0.5041574059635677,,,,-0.4795182582082743,,,,-0.7890795457221605,0.3411477441699111,,,-1.1576827237411045,,,-1.0047405213859917,,-0.4855484051425208,,-1.0946823794735212,,,,,,,,,-0.9073852620233712,,,,,-0.2117817450990995,,-2.4308922606786454
N#CN=C(N)N,,,,,,,,0.6535955740141047,,,,,,-1.032741123564799,-1.3304470895057965,,,,,,,,-0.7906223237123923,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.412848336845192
N#CNC(=N)N,,,,,,,,0.5504060358053363,,,,,,-0.85878888162705,,,,,,,,,-1.0710358612118294,,,-0.1529730915980522,,,,,,-0.2764602946547427,,,,,,,,,,,,,,,,,,-0.4040353166101607
N#C[S-].[NH4+],,,,,,,,,,,,,,0.8871054004385314,,,,,,,,,0.4164291559209623,,,,,,,,,0.7623877959120303,,,,,,,,,,,,,,,,,,1.3715205048667252
N#Cc1c(Cl)c(Cl)c(Cl)c(Cl)c1C#N,,-0.948198303268734,,,,,-0.6778439984204189,-0.8349619403908913,,,,-0.898063650215653,,-1.2182096074666968,-1.511631677841419,,,,,-1.055028451805208,,,,-1.4159152394765229,,,,,,,,,,,,,,,,,,,,-1.4748095303669495,,,,,,
N#Cc1ccc(C(=O)O)cc1,,,,,,,,,,,,,,,,,,,,,,,-0.429323014274641,,,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,,,,,,,,,,,,-0.5875631014220737,,-0.5797261992119149,-0.750548352126781,,,,,,,,-1.891802575745095,-1.142194500002819,,,,,,,,-1.395175634054108,-0.7646225146442766,,,,,,,,,,-2.0955115638069697,,,,,,,
N#Cc1ccc(N=C2SCC3CCCN2C3)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.767858919147493,,-1.2548146959296216,,,,,,,,,,
N#Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.148424137286948,,,,,,,,,,-3.6425687433440026
N#Cc1ccc([N+](=O)[O-])cc1,,,,,,,,,,,,,,,,,,,,,,,-1.1072854907020977,-0.1710891768678102,,,,,,-1.3996017881893816,,-0.8722266709157914,,,,,,,,,,,-1.2624854426036294,,,,,,,
N#Cc1ccc2c(c1)OCO2,,0.4594064167629331,,,0.0705263101331968,,,0.6105396705523594,,,,,,0.4073268145171563,0.414731446092542,,,,,,,,-0.6353709215714152,0.2210988945093378,,,,,,-0.9094668161797816,0.0344588801871634,-0.4039231678036428,0.3796412219826037,,,,,,,,,,-0.7810804120218877,0.1068866306734796,,,,,,
N#Cc1cccc([N+](=O)[O-])c1,,,,,,,,,,,,,-0.1923702225493928,0.2813656207924953,0.227705049497584,,,,-2.2560699844392667,,,,-0.9985711849409086,-0.1102597035887582,,,-1.4458128932925025,,,-1.3381881151133264,,-0.7235259837941822,,-1.328461776311788,,,,,,,,,-1.1951814902234617,,,,,-0.3456605297814381,,
N#Cc1cccc([N+](=O)[O-])c1C#N,,,,,,,,,,,0.1334908702800359,,,-0.3223619133856137,,,,,,,,,-1.560127615862241,-0.5299232647393304,,-0.3822311409901581,-2.2238197245679894,,,-1.869105139145536,,-1.0844306276181883,,-2.125107608544577,,,,,,,,,-1.7523741372923347,,,,,-1.787942389798302,,-2.2659422069246133
N#Cc1ccccc1-c1ccc(CBr)cc1,,,,,,,,,,,,,,-0.4739175140704965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7729329359847583,,,,,,,
N#Cc1cccnc1,,,,,,,,,,,,,,1.2021391009797764,,,,,,,,,0.9416969388123192,0.9682999656861528,,,0.6640114341068218,,,,,1.2210203344371129,,0.6152810884374029,,,,,,,,,0.8513527117841659,,,,0.5098750741793902,,,
N#Cc1ccncc1,,,,,,,,,,,,,,0.6479213506716961,,,,,,,,,-0.0396896067998083,0.5545386410197513,,,0.1150471205122428,,,,,0.3626334259014576,,0.0304259066750642,,,,,,,,,0.1349094858698236,,,,-0.0253190923108616,,,-0.5604463284020016
N=C(N)N.O=[N+]([O-])O,,,,,,,,,,,,,,-1.6615291355780413,,,,,,,,,-1.0562384022050566,,,,,,,,,-0.5735281218821535,,,,,,,,,,,-1.571951582805727,,,,,,,-0.0536227802886885
N=C(N)NC(N)=S,,-0.8966989578833539,,,,,,,,,-0.6833355635434915,,,-0.697388831632165,-1.0151690347949127,,,,-3.334765307564012,,,,-0.9813495211104568,-1.4919578077450903,,,,,,-1.534575127370533,,-0.7327214758467682,,-1.916645170734481,,,,,,,,,-1.2773047976192595,,,,,-2.853237945018082,,
