SMILES,LogS_acetone,LogS_acetonitrile,LogS_ethanol,LogS_ethyl acetate,LogS_isopropanol,LogS_methanol,LogS_n-butanol,LogS_n-propanol,LogS_water
NC(N)=NCCC[C@H](N)C(=O)O.O=C(O)CCC(=O)C(=O)O,-3.544116130881815,-3.3977387127911114,-3.174947602595806,-3.4853668139596423,-3.3395710738169395,-2.414345288594117,,,-0.0442679889160299
NC(N)=NCCC[C@H](NC(=O)OCc1ccccc1)C(=O)O,-3.194318692895472,-3.2865055514741925,-2.3593782077881484,-3.1953189994216835,-2.78082267525966,-1.827463124630644,-2.9475212097368564,,-1.7685749643631146
NC(N)=O,,,-0.1519294210086413,,-0.4694047636289209,0.3576607181391767,-0.7423414631788415,-0.4720986813345058,1.2715472712448015
NC(N)=O.O=P(O)(O)O,,,,,,,,,0.732390668635681
NC(N)=S,,,-0.4097261802468537,,,0.1149870881689676,,-0.5175480699918019,0.1629420882827732
NC(N)=[NH2+].[Cl-],,,0.3156756628745958,,0.0572385915868192,0.7644220540739594,,-0.0913580127051155,
NC1=NCCC2(CCCCC2)S1,,,,,,,,,
NC1CCSC1=O,-2.56090544010198,-2.780410089922688,-1.148070612099132,-2.541702316121462,-1.987890283014876,-0.3282558108310557,,,
NCC(=O)O,,,-2.066841941555506,,,,,,0.4783575436424492
NCC(CC(=O)O)c1ccc(Cl)cc1,-2.430540959697619,,-3.2541690816945747,-1.3392545455316964,-3.1224775710265127,-2.517599383318515,-3.0762718210651974,-3.1255547500577245,
NCC1(CC(=O)O)CCCCC1,,,-1.5348412971722156,,,-0.660213182550372,,,
NCC1(CC(=O)O)CCCCC1.O,,,,,,,,,-0.1872660448325029
NCCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O,,,,,,,,,0.1036744752616233
NCCC(=O)O,,,,,,,,,0.8872632792235206
NCCCC(=O)O,,,,,,-1.2406658223784173,,,1.0731731059429734
NCCCCCC(=O)O,,,,-2.749905867827769,-2.919826534464156,,,,0.9192737244467482
NCCCCCCN,,,,,,,1.052405976157193,1.005336871297705,
NCCS(=O)(=O)O,,,,,,,,,-0.1672513461245346
NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O,,,-1.9155041858656403,,,-2.48395493965774,,,
NNC(=O)NN.O=[N+]([O-])NC1=NC(C2N=NC(N[N+](=O)[O-])=N2)N=N1,-2.8418496159893394,,-3.0124016887416247,-3.5221528615578417,-3.2177483415422605,-2.3821546643495,,,-2.81442552944055
NNC(=O)c1ccccc1,,,-0.4507193920368419,,-0.6393082718229274,0.1276765865778354,-0.8369917888208616,-0.5869995068616434,-0.3141064932075867
NNC(=O)c1ccccc1O,,,-0.6413545400644791,,-0.8688842604233665,-0.3683446858561037,-0.8944196867892906,-0.8189578536445952,0.0113928976964608
NNC(=O)c1ccncc1,,-1.6820669906987509,-1.180254147976685,-1.8564007390596684,-1.3846656604905434,-0.7028238970917182,,-1.3549591547482478,-0.0474165365976795
NO.O=S(=O)(O)O,,,,,,,,,0.5920091359826966
NS(=O)(=O)Cc1noc2ccccc12,,-0.6802043914938735,-1.433669288722064,-1.0879102408321133,-1.7466559141196791,-1.05773358191082,-2.103417892216564,-1.850552438519899,-2.586610431223891
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,,-1.1852562484462583,-1.4977256622830224,-2.002817265734408,-2.3285149163488863,-1.0063610696724168,,-2.2314438898683675,-2.712311702669058
NS(=O)(=O)c1ccccc1,0.3635639400120843,0.060144716644685,-0.3381353390678005,-0.3001975656998317,-0.7288701852459012,0.0757245204476669,-0.91450852987307,-0.7118034732853807,
NS(=O)(=O)c1ccccc1C(=O)[O-],0.0468394299741583,-0.0747250054084396,-1.031330022879872,-0.6074620142233482,-1.3807557934965482,-0.5931386553737592,-1.4732829043674966,-1.319479305343232,
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1.O,-3.227536973487946,,-3.088036704344685,,,-2.4968582349939408,,,-1.6076735630527346
N[C@@H](C(=O)O)c1ccc(O)cc1,,,-2.794305499620002,,,-1.9815892342934376,,,-0.9471936681392916
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O,,,,,,,,,-0.3541233310723443
N[C@@H](CCC(=O)O)C(=O)O,,,,,,,,,-1.3235511654330752
N[C@@H](CO)C(=O)O,-3.2981267526355103,-2.561542092801073,-3.619895031593843,-3.4853668139596423,-4.281592590230729,-2.954305584706035,-4.007419978086521,,0.5191803414223332
N[C@@H](CS)C(=O)O,-1.23090317429956,-3.606018129633114,-2.2447468540252244,-3.528120097303777,-2.728256172723252,-1.2955298875699062,-3.092402537481977,-2.715426002178496,0.1486043235537713
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,-2.690188137781349,-3.242832844055358,-2.5155318338298067,-3.0362490922236383,-2.707497910625825,-1.704100080546936,-2.815477555031584,,-1.1796181069653136
N[C@@H](Cc1ccc(O)cc1)C(=O)O,,-4.064730657320829,-4.947670983626312,-1.5786337059588198,-3.93066435616687,-4.572107432778483,-4.729941272392532,-5.61092548828775,-2.6356337236635974
N[C@@H](Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,-4.534309336002551,,-2.475242078153691,,-3.6916379684117104,-2.045324352984647,-4.360256601083464,-4.122415505066611,-3.2897035510620665
N[C@@H](Cc1ccccc1)C(=O)O,-2.7476921106273493,-3.670744241009296,-2.7677265511290146,-3.7004876097378463,-3.0767684500527315,-1.9887861271966984,-3.970436064394499,-3.350090064692832,-0.8620248773272821
N[C@@H](Cc1cnc[nH]1)C(=O)O,,,-3.4649904657969097,,,,,,-0.6342523837212645
N[C@H](CC(=O)O)C(=O)O,-1.398053941217534,,-2.2663423062311088,,-2.498479126344644,-1.9730748131724127,-2.5966397247130124,-2.454607712173441,-1.470390289008278
N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,,-2.80941409796453,-2.6349937352482176,-2.415295082225,-3.604892466113717,-2.1914500389047062,-3.4864182010197227,-3.0122253138386355,-1.0128622946173709
N[C@H](Cc1c[nH]cn1)C(=O)O,,,-2.361941076160143,,-2.316703209011369,-2.3293879178056525,-2.1159539266834124,-2.188526188370639,-0.5937437967697798
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,,-1.321986195310955,-1.5930719023950777,-0.8836072669604338,-1.7605345380457018,-1.5242264573512792,-1.6266767356508427,-1.627820601071134,-3.578803330206913
Nc1cc(-c2ccncc2)c[nH]c1=O,,,-3.121965519186211,,,-2.6810556296666106,,,-4.201798803126951
Nc1cc(Cl)cc(Cl)c1,,,0.6521191761077524,,,0.7451546692996456,,,
Nc1cc(Cl)ccc1C(=O)O,-0.4682576619998252,-1.3575886897993308,-0.5786740320711935,-0.6998559258757964,-0.7224016977885046,,-0.8711114664550961,-0.7413220168751428,
Nc1cc(Cl)ccc1[N+](=O)[O-],0.3864289575401534,-0.0693140804247706,-0.4243580002870556,0.1321146883277572,-0.5807720354374857,-0.4477988443212971,-0.5597330812479708,-0.5346650399867969,-3.1696913834611804
Nc1cc(Cl)nnc1Cl,-0.470429972598663,,,-1.9458896641533872,,-0.4497748576648785,,,
Nc1cc(N)cc(C(=O)O)c1,,,-1.2436240295507095,,,,,,
Nc1cc([N+](=O)[O-])ccc1Cl,0.3609518714385125,-0.0033140500728072,-0.520404000360618,0.0893634972667574,-0.8414680226622854,-0.4521513961314065,-0.8488615732350697,-0.6853554891608247,
Nc1ccc(Br)nn1,-0.8524323240846965,,-1.3328465373235774,,-1.297652193374984,-1.4887023127454615,-1.2603449165904037,-1.222379313071922,-2.7541080158182534
Nc1ccc(C(=O)/C=C/c2ccc(-c3cccc([N+](=O)[O-])c3)o2)cc1,,,,,,,,,
Nc1ccc(C(=O)O)cc1,,,,,,,,,
Nc1ccc(C(=O)O)cc1.[K],,,-1.3995324287643105,-2.678687789373928,-2.264380284019821,,,-1.9319598652004728,0.898381564533841
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,,-0.309253476714214,-0.3194838053318501,0.1983072441126482,-0.5188324570928544,-0.2972907814788618,-0.3772128617872008,-0.3519201656865453,-1.8983784727418345
Nc1ccc(Cc2ccc(N)cc2)cc1,,,-0.2261861987651156,,-0.8374579251790479,0.5560347315593093,-0.6816265885019167,,
Nc1ccc(Cl)cc1[N+](=O)[O-],,0.0283047529878604,-0.4690349489501319,-0.3507021564742921,-0.6324439352653736,-0.2180759082789231,-0.7897202478873855,-0.6101988931347049,-2.977650497547684
Nc1ccc(Cl)nn1,-1.3393227540216073,,-1.452799734134385,-1.870399731695519,,-1.0200669035947294,-1.7293846850368324,,-2.458473292583013
Nc1ccc(N)c([N+](=O)[O-])c1,,-0.3465865746872744,-0.8529875694408612,-0.5615904836722494,-1.2734476806208292,-0.6172241041090607,,-1.1164336093776197,
Nc1ccc(N2CCOCC2=O)cc1,,,-1.3507633262627547,-1.8155307713262463,,-1.0412747852620476,,-2.061324391760986,
Nc1ccc(O)c(C(=O)O)c1,,,-3.0344543831832835,,-3.1634963392320343,-1.4583230698450886,,-3.1224634993530263,-2.1772011586571214
Nc1ccc(O)cc1,,,,,,,,,
Nc1ccc(Oc2ccc(N)cc2)cc1,,,-1.920626994833972,,,-1.4230349305979606,,,
Nc1ccc(S(=O)(=O)N(c2ccccc2)c2ccccc2)cc1,,,,,,,,,-4.572494200087115
Nc1ccc(S(=O)(=O)Nc2cc(Cl)c(Cl)cc2Cl)cc1,,,,,,,,,-4.910059279310036
Nc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2Cl)cc1,,,,,,,,,-4.469660662240195
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)c(Cl)c2)cc1,,,,,,,,,-5.033695806499293
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)c(Cl)c1,,,,,,,,,-4.648957151070091
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1,,,,,,,,,-4.292624123277398
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,0.0754300056677833,-0.4050953825080415,-1.0793472806969775,-0.8034881463328385,-1.2993585177326634,-0.8497936844344339,-1.335448479298118,,-2.6134343831023354
Nc1ccc(S(=O)(=O)Nc2ccc(I)cc2)cc1,,,,,,,,,-4.521740635975664
Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,,,,,,,,,-3.821842264857264
Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2Br)cc1,,,,,,,,,-4.778773145613605
Nc1ccc(S(=O)(=O)Nc2cccc(Cl)c2Cl)cc1,,,,,,,,,-4.736201544040279
Nc1ccc(S(=O)(=O)Nc2ccccc2Cl)c(Cl)c1,,,,,,,,,-5.235223005503199
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,,,-2.2369656308114902,,,,,,-2.891288851483715
Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,,,,,,,,,
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,-3.091266769103711,-1.993824389365807,-3.969452095534993,,-3.06952821803469,-2.397952266224673,,-3.285002460635322,-4.676628588525316
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,,,,,,,,,-2.744886239989524
Nc1ccc(S(=O)(=O)O)cc1,-2.374848199899791,-2.4694698141973315,-2.344310551687377,,-2.381089071146962,-2.1317365803812307,,,
Nc1ccc(S(=O)(=O)[N-]c2cncc(Cl)n2)cc1.[Na+],,,,,,,,,-3.2061461358983125
Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1.[Na+],,,,,,,,,0.4456869603623475
Nc1ccc(S(=O)(=O)[O-])c(N)c1.[Na+],,,,,-3.1376969650611,-1.2484205996532975,,,
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.0796527613077488,,-1.1225490701793177,-0.9579132036547662,-1.217946666721847,-0.6879107443740209,-1.7171224937969018,-1.1544096750002677,-3.428394363138385
Nc1ccc(S(N)(=O)=O)cc1,0.1351610141413352,-1.1535855147478316,-0.7752457824058342,-3.814432916403564,-1.8737593470194265,-0.2669707062867267,-1.7361450814576096,-1.5113124734268224,-1.416005619903833
Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,,,,-0.2577136407271145,,,-1.7053554159916424,,
Nc1ccc([N+](=O)[O-])cc1N,-0.4087407687828747,-1.2202631367978058,-1.7186456765959797,-1.3164699563419175,-1.9461143929100424,-1.4548638847069657,-2.1590933736431257,-1.9999852407670489,
Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-0.23646294122871,-0.642874953657601,-1.43984903092729,-0.7340535501854141,-1.6803615742885525,-1.2781573515361595,-1.5746890776418616,-1.6170689106411242,
Nc1cccc(C(=O)O)c1,-0.3694745878106971,-1.2967206048085205,-0.7332059066414406,,-0.9765290968194006,-0.4574942718610977,-1.125038239289837,-0.9649258149611144,-1.3955795646368274
Nc1cccc(C(=O)O)c1O,,,-2.496472826968569,,,,,-2.343420149243044,-2.203307001636908
Nc1cccc(Cl)c1C(=O)O,,-0.4925892437190017,-0.0540135843462893,-0.3452054486927108,-0.3482589649929613,,-0.4710184879350488,-0.3104686103187803,-1.2714657403121072
Nc1cccc(N)c1,,0.8511621952214141,0.6227084962535863,,,0.8072802012511716,,,0.1903417769035136
Nc1cccc(N)n1,,,0.5328630884047123,,-0.1050656906936577,0.5496583211066733,,,
Nc1cccc(O)c1,,0.2479190122103172,,-0.0856334224916414,,,,,
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,,-0.7764515992015817,-1.2924211340367395,-0.7181285812098687,-1.7124555933381247,-1.00734916915898,-1.8096807142455773,-1.6256002642961218,-2.8570739257731863
Nc1cccc2c(N)cccc12,,-1.039006426450609,,-1.106864747055332,-1.9068928679998247,-1.2862745488391305,,-1.787317603655719,
Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,-4.345205020331508,,-5.15324511265688,-4.907744794112242,-5.084313495680902,,,,
Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,,-1.988144214783918,-2.550320223556529,-2.885988332841134,-3.0794872209650923,-2.205338661837613,,,
Nc1cccc2cccc(N)c12,,0.3976149175890943,,0.2619054238597341,-0.1702428073995961,0.0018453152358117,,0.1040479926498081,
Nc1cccc2ccccc12,1.553354682510815,1.6636334459732145,1.1131587610426537,1.2977278782431931,0.7363066956274673,1.351782677533775,0.7753941702288373,0.8866047176808183,
Nc1cccc2ccncc12,-1.1377881383041233,-0.8196719331960325,-1.42284785293158,,-1.202602219758791,-1.8600384931430565,,-1.0979187150960557,-2.5203110608485715
Nc1ccccc1C(=O)O,,,,,,,,,
Nc1ccccc1N,,0.1484280650992372,-0.5720160103591538,,,0.1764189344790348,,,-0.5401242679511374
Nc1ccccn1,1.0287397378854246,0.1978269143409632,1.2727356371162506,0.7675942901009071,0.4668651295019758,1.4676960238618533,0.653473104407542,0.9146465457478964,
Nc1cccnc1,0.5142884150241405,,1.2647317556225843,,,,,,
Nc1cccnn1,-0.9592193239749244,,-0.4287453277298272,-1.550002041076947,-0.6430911977271748,0.0101549960247491,-0.8558599178169145,-0.5977023368832672,
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,,,-2.318749496612715,,,-1.7263938605979317,,,-0.3454776363927885
Nc1ccnc(=O)[nH]1,,,-2.223799666540257,,-2.6400441218486805,-1.6999366378997491,-2.6762503850631507,-2.5021269084902444,-1.3022137026971232
Nc1cnc(Br)cn1,-0.8794274048397622,,-1.477384067898391,,-1.3018732228696182,-1.5238672497038446,-1.0790970105593158,-1.1751552191387549,-2.8699028094240195
Nc1cnc(Cl)cn1,,,-1.085251298510137,,,-0.7408530509444465,,-1.6910607583550616,-2.3899158493549666
Nc1cncc(Cl)n1,-0.5609940538106972,-0.4766469863121432,-1.3309182332892942,,-1.0127368320200434,-1.3142075608884396,,-0.9367235471013832,-2.4580106728833
Nc1nc(=O)[nH]cc1F,-2.836914296214548,-3.602690142854172,,-4.198136307792944,-2.480080640108246,,-2.360411306885427,-2.3495694516714454,
Nc1nc(Cl)c2[nH]cnc2n1,,,-2.833670451279188,,-2.827844471962341,-2.8196256421048624,-2.638942386205665,-2.6322288090227657,-3.300239993658835
Nc1nc(Cl)cc(Cl)n1,-0.9344051555683136,-1.3706927066025256,-1.567236290587168,-1.1239659258756949,-1.888204156726048,-1.3435783849418417,,-1.7410020446960692,
Nc1nc(N)c([N+](=O)[O-])cc1[N+](=O)[O-],,,,,,-1.3419199812398035,,,
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,,-4.006726422253867,,-4.126253815810901,-4.19151057177061,-2.803984620245609,-4.054197779880027,-3.913995122901891,-4.078298443377151
Nc1nc(N)nc(-c2ccncc2)n1,,,-1.855371580490424,,-2.1796276186473524,-1.4325377235737144,,-2.016145378150532,
Nc1nc(N)nc(NC2CC2)n1,-2.075720913630049,,-1.6627019325665815,,-2.0784202636626974,-1.2067724711993315,-1.945018010883096,-1.8202815634499967,-1.160701965249058
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,-1.7142974835515856,,-0.8579157437969865,-2.0329128959938862,-1.1027438382157386,-0.619003576086607,-0.94400056025469,-0.8398609170475202,-1.73304140339773
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,-5.007566494855721,-3.506442270035781,-2.714056283644915,-5.215138459302273,-2.965116178942268,-2.627629255534391,-2.557064540505793,-2.529756065315512,
Nc1nc2ccc(OC(F)(F)F)cc2s1,0.958504962961063,0.7204269746313391,0.6629741596967944,,,,0.4902039691740695,0.5643350876790406,
Nc1ncc(Br)nc1Br,,,-1.6335009841557082,,-1.953763823888732,,,,-3.6091252773112097
Nc1ncccn1,-0.2296702562137325,-0.4031276662846902,-0.2724079107494593,-0.2940478091770999,-0.4748971325917165,0.1606411841026379,-0.5179198001823941,-0.2804611782996699,
Nc1nccnc1Cl,,,,,-1.2799626890686884,-0.8280854822912075,,,-2.463084013006532
Nc1ncnc2c1ncn2CCOCP(=O)(O)O,-2.610993860749154,,-2.57844154010032,,,-1.8888087578747053,,-2.338407928579275,
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,,,,,,,,,-1.708361256149195
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,,,-4.017635584579224,,,-3.637093551511794,,,-1.729879217661841
Nc1ncnc2nc[nH]c12,,,,,,,,,-2.2237467698545768
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,,-1.8854505411129248,,-1.783665541937639,-1.4052523472888174,-1.8790822510665195,,,-3.369918280921193
Nc1nnc[nH]1,-1.07143294156359,-1.6942970714960972,-0.5406684933500125,-1.6597270549860643,-1.001211460827406,-0.0101022123371364,,-0.8755733690785061,
Nc1nnn[nH]1,-1.904051076172309,-2.348797194336095,-1.7699637883361743,-2.178004044503981,-1.9073521453072364,-1.7241123558003664,-2.200239922799547,-1.9349541806968769,
Nc1nonc1-c1no[n+]([O-])c1-c1nonc1N,,,-0.803499475432942,-0.0778688312311977,-1.379843941757053,-0.5158468333235816,-1.2959587441755251,-1.2993521286563123,-2.94464958599017
O.O=C(O)CC(O)(CC(=O)O)C(=O)O,,,0.5413281546498419,,0.3704669214622582,0.8017141607677215,,,0.9141592051175254
O.O=C1NC(=O)C(=O)C(=O)N1,-0.7535397229369155,,0.2053083998525387,,,0.4636740748670892,,,0.3366185142376168
O.O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,,,-0.7648341574490032,,-1.0504385327959522,,-0.9868219186789012,-0.9349906738264436,
O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,-0.9436467667529536,,-0.9092189500035668,-0.7755604637092735,-0.7908176746784723,-0.8860576598642859,-0.7637719780800738,,-3.2279891069468727
O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)CO,,,,,,,,,
O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccc(Br)cc1,,,,,,,,,
O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccc(Cl)cc1,,,,,,,,,
O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccc(O)cc1,,,,,,,,,
O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccc([N+](=O)[O-])cc1,,,,,,,,,
O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccc2ccc(=O)oc2c1,,,,,,,,,
O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1cccc([N+](=O)[O-])c1,,,,,,,,,
O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccccc1,,,,,,,,,
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,,,0.7972690802943619,-0.4375160281185191,,0.9823697504069552,,,-0.1199148658830902
O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1)c1nc2ccccc2[nH]1,,-2.657782627193153,-2.760936176987486,-2.5839200615474134,,-3.00157110464215,-2.786978430223193,-2.9542561958435645,
O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1nc2ccccc2[nH]1,,-1.8464368787488723,-1.8571630750504904,-1.8195652005275835,,-1.861605881778056,-1.7637370423408214,-1.859456218321939,
O=C(/C=C/c1cn(-c2ccccc2)nc1-c1cccc([N+](=O)[O-])c1)c1nc2ccccc2[nH]1,,-2.711847301522853,-3.0255521514514947,-1.8787150331536189,,-3.003715859971153,-2.657200617732997,-2.817123720189338,
O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1nc2ccccc2[nH]1,,-2.9663783160297266,-2.8398686179147408,-2.7919912452903484,,-2.8665809456240443,-2.5696800041675294,-2.744943524241324,
O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1Cl)c1nc2ccccc2[nH]1,,-3.472611490379034,-2.746652937128054,-2.106632167187429,,-2.65390707846206,-2.494943142195208,-2.6805647753679205,
O=C(C(=O)c1ccccc1)c1ccccc1,0.4105952180045112,0.1082267203822121,,,-0.9629294069609492,,-0.8420611728695979,-0.7974545040271983,
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,,,-0.1802588613826714,-0.5292793890613319,-0.296671987490125,-0.1854668383418249,-0.4041842403972874,-0.3595232593617875,-3.496952546641268
O=C(CN1C(=O)S/C(=C\c2ccc(Cl)cc2)C1=O)N1CCN(CC(O)(Cn2cncn2)c2cc(F)ccc2F)CC1,,,-2.559133344364675,,,,,,
O=C(Cn1cnc2c(sc(=S)n2-c2ccc(Cl)cc2)c1=O)NCC(O)(Cn1cncn1)c1ccc(F)cc1F,,,,,,,,,
O=C(Cn1cnc2c(sc(=S)n2-c2ccc(F)cc2)c1=O)NCC(O)(Cn1cncn1)c1ccc(F)cc1F,,,,,,,,,
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,,,0.024855912349931,,,0.3625221970470034,,,-3.3077999420083084
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F,,,,,,0.259989980498309,,-0.2660895582212958,-4.408222927004944
O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,-3.78715808828294,-4.6905828854243605,-2.8309381594982628,-4.646137456448356,-3.20230176179232,-2.6755343936789338,-3.148057134134496,-3.026679874763891,-4.421609999241552
O=C(NC1=NCCC2(CCCCC2)S1)c1ccccc1,,,,,,,,,
O=C(NCCO[N+](=O)[O-])c1cccnc1,,,-1.4760403510565308,,-1.739722664579619,-1.2831636866908531,,,-1.8463675988161008
O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,-2.8213648338175643,-2.645830928396491,-3.5229834985311594,-3.1014756304198587,,-3.047615251960856,-3.928237950301089,-3.737124520150772,
O=C(NNC(=S)Nc1ccc(Cl)cc1)c1ccncc1,,,-1.9571159397676143,,-1.8325850230943403,,,,-4.543426561004518
O=C(N[C@@H](CO)C(=O)O)OCc1ccccc1,0.0934931327796316,-0.7186837805121482,,-0.7057821614651778,-0.0856103063913278,,-0.3556484327314269,-0.0356230969579204,-1.1319827130933695
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)OCc1ccccc1,0.6883815666367148,-0.2226559255043195,0.1881628655793566,-0.1635186448506062,-0.2221071786285895,,-0.4237051167046804,-0.151235126887603,-2.444340278646972
O=C(N[C@H](C(=O)O)c1ccccc1)OCc1ccccc1,0.0649055674069288,-0.7308197208997332,-0.2017930400302966,-0.5412361826858139,-0.6333531523924684,0.0945341281482693,,-0.4993968665754898,-2.87619068526981
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,,,-2.5899101493592096,,,,-2.9124093453278874,-2.756438906276228,
O=C(Nc1c(F)c(F)c(F)c(F)c1F)C(=O)Nc1c(F)c(F)c(F)c(F)c1F,,,,-0.9648379584169352,,,,,
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,,,,,,,,,-6.879835392083928
O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,-0.6778489978741047,,-2.025111620720327,-0.7368042980563569,-2.6140605882351857,-1.918283011553646,,,-4.758515470588345
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,,,-2.5481211129967,,-2.5022340188625654,-2.719101384518449,-2.479281279453869,,-4.742369433954161
O=C(Nc1ccccc1)Nc1ccnc(Cl)c1,-0.2651254047869571,,-0.3603121560159439,,,-0.336099405863943,,-0.4519173667872224,
O=C(Nc1ccccc1)c1ccccc1,-0.6209493685957651,-1.0357280548644028,-1.1051750796352502,-0.9355983617165502,-1.3663536478498988,-1.008559882947593,-1.17597749717361,-1.142922770873256,
O=C(Nc1ccccc1)c1ccccc1O,,-0.4550797136618384,-0.3842911124095871,-0.3355750543541382,-0.5212628699326062,,-0.703590422975401,-0.56545855812049,
O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,,,-1.4782821854073576,-1.0425081509029177,-1.8906736794676489,-1.2635653388671235,,,
O=C(Nc1ccncc1)c1cc(C(=O)Nc2ccncc2)cc(C(=O)Nc2ccncc2)c1,-3.677690544337332,-2.741015177766376,-2.982671013388388,-2.8543851769919946,-2.403947962150569,-2.7778186593474508,-2.661419165411499,-2.485999309909604,-3.499773762099641
O=C(O)/C=C/C(=O)O,-1.164932575053507,,-0.5628005591196077,,-0.64863808967494,,,-0.7821862999422365,-1.345576476644473
O=C(O)/C=C/c1ccc(Cl)cc1,-1.3837277982534053,-2.1579920908447674,-1.5004114865043925,-1.7116387199868297,-1.6662448468755235,-1.4740476995038534,-1.696521921409461,-1.6256002642961218,-3.344718647562768
O=C(O)/C=C/c1ccc(O)c(O)c1,-0.3252959572490038,,-0.5386512633514767,-1.8965701454436708,-0.8248636407931573,-0.3944859678091842,-1.0030108772915771,-0.9137387312932822,
O=C(O)/C=C/c1ccc(O)cc1,-0.2661853879730966,,-0.130338047058651,-0.9282612585843498,-0.4023472753072031,-0.0353121753083438,-0.4382046149127432,-0.3353513611736345,
